"filename", "language", "XML", "JSON with Comments", "JSON", "TypeScript", "Properties", "TypeScript JSX", "Markdown", "CSS", "JavaScript", "C#", "YAML", "comment", "blank", "total"
"/Users/nilson/Desktop/FinTrack/api/api.csproj", "XML", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 32
"/Users/nilson/Desktop/FinTrack/api/appsettings.Development.json", "JSON", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"/Users/nilson/Desktop/FinTrack/api/appsettings.json", "JSON", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 20
"/Users/nilson/Desktop/FinTrack/api/bin/Debug/net8.0/api.deps.json", "JSON", 0, 0, 1328, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1328
"/Users/nilson/Desktop/FinTrack/api/bin/Debug/net8.0/api.runtimeconfig.json", "JSON", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20
"/Users/nilson/Desktop/FinTrack/api/bin/Debug/net8.0/api.staticwebassets.runtime.json", "JSON", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/nilson/Desktop/FinTrack/api/bin/Debug/net8.0/appsettings.Development.json", "JSON", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"/Users/nilson/Desktop/FinTrack/api/bin/Debug/net8.0/appsettings.json", "JSON", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 20
"/Users/nilson/Desktop/FinTrack/api/obj/Debug/net8.0/.NETCoreApp,Version=v8.0.AssemblyAttributes.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 1, 5
"/Users/nilson/Desktop/FinTrack/api/obj/Debug/net8.0/api.AssemblyInfo.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 9, 5, 24
"/Users/nilson/Desktop/FinTrack/api/obj/Debug/net8.0/api.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 1, 20
"/Users/nilson/Desktop/FinTrack/api/obj/Debug/net8.0/api.GlobalUsings.g.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 1, 1, 18
"/Users/nilson/Desktop/FinTrack/api/obj/Debug/net8.0/api.MvcApplicationPartsAssemblyInfo.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 9, 5, 19
"/Users/nilson/Desktop/FinTrack/api/obj/Debug/net8.0/api.sourcelink.json", "JSON", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/nilson/Desktop/FinTrack/api/obj/Debug/net8.0/staticwebassets.build.json", "JSON", 0, 0, 1152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1152
"/Users/nilson/Desktop/FinTrack/api/obj/Debug/net8.0/staticwebassets.development.json", "JSON", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/nilson/Desktop/FinTrack/api/obj/Debug/net8.0/staticwebassets/msbuild.build.api.props", "XML", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"/Users/nilson/Desktop/FinTrack/api/obj/Debug/net8.0/staticwebassets/msbuild.buildMultiTargeting.api.props", "XML", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"/Users/nilson/Desktop/FinTrack/api/obj/Debug/net8.0/staticwebassets/msbuild.buildTransitive.api.props", "XML", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"/Users/nilson/Desktop/FinTrack/api/obj/api.csproj.EntityFrameworkCore.targets", "XML", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 29
"/Users/nilson/Desktop/FinTrack/api/obj/api.csproj.nuget.dgspec.json", "JSON", 0, 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 114
"/Users/nilson/Desktop/FinTrack/api/obj/api.csproj.nuget.g.props", "XML", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27
"/Users/nilson/Desktop/FinTrack/api/obj/api.csproj.nuget.g.targets", "XML", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10
